time,pm25,temp,humidity,wind_speed,precipitation,pressure
2024-08-21T22:00,93.1,22.9,93,5.2,0,997.9
2024-08-21T23:00,90.1,24.2,86,7.9,0,998.3
2024-08-22T00:00,66.1,25.7,81,7.1,0,998.3
2024-08-22T01:00,53.9,27.3,71,6.2,0,998.5
2024-08-22T02:00,49.8,29,62,6.7,0,998.3
2024-08-22T03:00,28.1,30.6,57,8.4,0,998
2024-08-22T04:00,19.3,31.9,52,10.1,0,997.6
2024-08-22T05:00,17.5,32.5,48,9.7,0,997.3
2024-08-22T06:00,17.9,33.2,46,7.2,0,996.7
2024-08-22T07:00,18.9,33.5,44,5.2,0,996.2
2024-08-22T08:00,21.1,33.1,47,8.5,0,996.2
2024-08-22T09:00,27.9,30.9,62,15.6,0,996.5
2024-08-22T10:00,48.5,29.4,67,10.5,0,996.9
2024-08-22T11:00,65.4,28.1,72,8.4,0,997.3
2024-08-22T12:00,77.1,27.7,74,9.4,0,998
2024-08-22T13:00,85.9,27.4,81,7.6,0,999.2
2024-08-22T14:00,91.5,27,82,5.5,0,999.5
2024-08-22T15:00,94.3,26.7,80,15.5,0,1000.2
2024-08-22T16:00,95.9,26.1,78,10.5,0,1000
2024-08-22T17:00,98.3,24.5,87,4.2,0,1000.7
2024-08-22T18:00,98.7,24,90,6.1,0,1001
2024-08-22T19:00,94.3,23.5,92,4.9,0,1001.4
2024-08-22T20:00,85,23.1,94,4.3,0,1001.5
2024-08-22T21:00,79.2,23,96,4.9,0,1001.4
2024-08-22T22:00,78.5,23,95,6.5,0,1002.1
2024-08-22T23:00,82.2,24,91,6.7,0,1002.6
2024-08-23T00:00,79.9,25.2,85,5.6,0,1003
2024-08-23T01:00,83.8,27.2,80,6,0,1002.8
2024-08-23T02:00,91.3,28.5,75,5.4,0,1002.9
2024-08-23T03:00,93.1,29.9,71,4.9,0,1002.8
2024-08-23T04:00,84.8,30.7,68,5.9,0.2,1002.3
2024-08-23T05:00,81.5,31.5,67,8.5,0.1,1001.4
2024-08-23T06:00,82,31.3,68,9.2,0.1,1001
2024-08-23T07:00,84.3,30.9,68,10.5,0.2,1000.6
2024-08-23T08:00,86.8,29,75,1.8,0,1001
2024-08-23T09:00,90.6,23.8,91,20.8,5.3,1002.4
2024-08-23T10:00,92.4,24.8,88,7.9,0.1,1002.5
2024-08-23T11:00,92.2,24.9,88,5.8,0.1,1002.3
2024-08-23T12:00,66.8,24.2,94,3.1,0,1003.1
2024-08-23T13:00,67.1,22.5,95,3.9,0,1004.3
2024-08-23T14:00,75.4,22.5,95,2.7,0,1004.7
2024-08-23T15:00,86.6,22.2,96,2.9,0,1004.8
2024-08-23T16:00,92.9,22.1,96,4.5,0,1004.8
2024-08-23T17:00,94.3,21.9,96,5.6,0,1004.7
2024-08-23T18:00,92.4,21.5,97,5.8,0,1004.7
2024-08-23T19:00,93.6,21.4,96,6.2,0,1004.7
2024-08-23T20:00,91.7,21.4,97,6.8,0,1004.8
2024-08-23T21:00,90.3,21.4,97,6,0,1005
2024-08-23T22:00,90.3,21.5,98,5.5,0,1005.5
2024-08-23T23:00,92,22,97,5.1,0,1006
2024-08-24T00:00,90.8,23.1,92,5,0,1006.2
2024-08-24T01:00,85.9,24.5,84,1.9,0,1006.4
2024-08-24T02:00,75.9,25.9,79,1.6,0,1006.1
2024-08-24T03:00,71.9,28.1,71,7,0,1005.6
2024-08-24T04:00,74.3,29.1,68,7.8,0,1004.8
2024-08-24T05:00,73.8,29.8,68,8.5,0,1004.1
2024-08-24T06:00,75.2,30.4,67,9.7,0,1003.2
2024-08-24T07:00,78,30.9,66,9.8,0,1002.7
2024-08-24T08:00,82,30.9,67,9.8,0,1002.3
2024-08-24T09:00,88.5,30.3,69,10.2,0,1002.2
2024-08-24T10:00,117.8,29.4,75,9.4,0,1001.8
2024-08-24T11:00,151.8,27.9,81,6.8,0,1001.7
2024-08-24T12:00,160.7,27.8,81,4.6,0,1002.2
2024-08-24T13:00,183.5,28,81,1.4,0,1003.4
2024-08-24T14:00,199.3,26.5,89,4.1,0,1003.4
2024-08-24T15:00,208.2,25.6,93,5.3,0,1003.9
2024-08-24T16:00,210.5,25.2,94,4.7,0,1003.8
2024-08-24T17:00,202.6,24.8,96,6.5,0,1003.9
2024-08-24T18:00,185.8,24.5,97,6.1,0,1003.8
2024-08-24T19:00,169.5,24.4,97,7.6,0,1004
2024-08-24T20:00,152.7,24.2,96,8,0,1003.9
2024-08-24T21:00,139.2,24,96,8,0,1003.7
2024-08-24T22:00,130.4,23.9,95,9.5,0,1003.9
2024-08-24T23:00,126.7,24.4,88,10.1,0,1004.5
2024-08-25T00:00,96.2,25.5,84,7.1,0,1004.7
2024-08-25T01:00,91.5,26.4,76,8.3,0,1005.6
2024-08-25T02:00,94.3,28.3,66,9.8,0,1005.6
2024-08-25T03:00,89.6,29,62,14.5,0,1005.1
2024-08-25T04:00,85.7,28.6,66,9.7,0,1005.1
2024-08-25T05:00,78,29,68,7.9,0,1004.6
2024-08-25T06:00,75,28.5,70,9.2,0,1004
2024-08-25T07:00,82.4,28.8,68,8.2,0,1003.5
2024-08-25T08:00,107.8,28.3,71,5.4,0,1003.2
2024-08-25T09:00,118.3,27.5,77,6.5,0.3,1002.8
2024-08-25T10:00,136.9,26.6,84,4.6,0.3,1002.7
2024-08-25T11:00,155.1,23.2,100,6.6,2.1,1003.8
2024-08-25T12:00,216.1,22.2,96,13.5,2.4,1004.1
2024-08-25T13:00,166.7,23,95,9,3.1,1004.5
2024-08-25T14:00,124.8,22.8,96,8.8,2.6,1004.3
2024-08-25T15:00,90.6,22.8,96,10.4,2.6,1004.1
2024-08-25T16:00,60.1,22.5,96,12.9,2.4,1003.2
2024-08-25T17:00,36.8,22.2,96,14.3,2.8,1002.8
2024-08-25T18:00,29,22.4,96,14.4,3.4,1002
2024-08-25T19:00,24.4,22.4,96,12.6,3.1,1001.7
2024-08-25T20:00,20.7,22.2,96,18.2,2.3,1001.3
2024-08-25T21:00,20.2,22.5,92,26.5,5.3,1000.4
2024-08-25T22:00,19,22.8,89,26.4,6.9,1000.9
2024-08-25T23:00,20.3,22.2,89,26,9.6,1000.8
2024-08-26T00:00,22.5,23,89,28.3,11.1,1001.2
2024-08-26T01:00,20,21.6,86,27.8,5.2,1003
2024-08-26T02:00,19.7,21.5,86,28.2,5.4,1003.4
2024-08-26T03:00,19.4,21.4,86,22.2,3.8,1003.7
2024-08-26T04:00,18.2,21.4,86,22.7,4,1003.6
2024-08-26T05:00,18.1,21.5,84,21.4,2,1003.2
2024-08-26T06:00,19.4,22,81,22,0.5,1002.7
2024-08-26T07:00,21.4,23.4,76,21.6,0,1002.6
2024-08-26T08:00,22.7,24,73,23.5,0,1002.7
2024-08-26T09:00,25.7,22.8,75,23.5,0.3,1002.7
2024-08-26T10:00,28.8,22.9,73,15.9,0,1002.4
2024-08-26T11:00,33.4,22.6,71,15,0,1002.6
2024-08-26T12:00,49.7,21.8,73,12.3,0,1003.6
2024-08-26T13:00,53.8,21.4,76,11.4,0,1005.1
2024-08-26T14:00,56.2,20.9,79,10.1,0,1005.2
2024-08-26T15:00,56.6,20.4,79,11.3,0,1005.3
2024-08-26T16:00,53.1,20,79,10.5,0,1005.6
2024-08-26T17:00,46.7,19.6,82,10.2,0,1005.6
2024-08-26T18:00,39.9,19.3,84,9.4,0,1005.5
2024-08-26T19:00,33.4,19,85,10.1,0,1005.4
2024-08-26T20:00,27.7,18.7,86,9.4,0,1005.5
2024-08-26T21:00,23.8,18.4,88,9.1,0,1005.6
2024-08-26T22:00,23.1,18.1,88,9.7,0,1006.2
2024-08-26T23:00,28.4,19.5,83,12.6,0,1006.8
2024-08-27T00:00,31.3,21.5,79,12.6,0,1007.2
2024-08-27T01:00,25.8,23.8,71,11.5,0,1008.4
2024-08-27T02:00,18.5,25.9,62,11.2,0,1008.3
2024-08-27T03:00,8.5,27.4,53,12.1,0,1008.1
2024-08-27T04:00,9.3,28.2,49,12.6,0,1007.7
2024-08-27T05:00,10.6,28.9,44,11.1,0,1007
2024-08-27T06:00,12,29.2,42,8.7,0,1006.3
2024-08-27T07:00,13.9,29.3,40,6.9,0,1005.6
2024-08-27T08:00,16.4,29.1,41,5.8,0,1005.3
2024-08-27T09:00,21.4,28.4,49,5.5,0,1004.9
2024-08-27T10:00,36.8,26,67,5.5,0,1004.9
2024-08-27T11:00,73.3,23,68,8.9,0,1005.2
2024-08-27T12:00,95.7,22.4,70,8.6,0,1005.9
2024-08-27T13:00,96.2,21.6,73,7.5,0,1007
2024-08-27T14:00,89.2,21,73,8,0,1007
2024-08-27T15:00,85.2,20.6,73,8,0,1007
2024-08-27T16:00,83.1,19.6,77,7.6,0,1006.7
2024-08-27T17:00,79.9,18.2,86,6.5,0,1006.3
2024-08-27T18:00,75.2,17.6,90,5.4,0,1006
2024-08-27T19:00,69.4,17.3,93,7.2,0,1006.1
2024-08-27T20:00,63.8,17.4,92,7.2,0,1006.2
2024-08-27T21:00,59.5,17.6,91,6.2,0,1006.2
2024-08-27T22:00,58.3,18,89,6.1,0,1006.5
2024-08-27T23:00,67.8,19.5,83,8.3,0,1006.9
2024-08-28T00:00,63.1,21.6,80,6.2,0,1007
2024-08-28T01:00,53.2,24,70,6.2,0,1008
2024-08-28T02:00,60.5,25.5,64,3.4,0,1007.7
2024-08-28T03:00,56.5,27,58,1.8,0,1007.2
2024-08-28T04:00,45.6,28,52,2.4,0,1006.5
2024-08-28T05:00,45.8,28.9,47,6.3,0,1005.8
2024-08-28T06:00,49.6,29,47,7,0,1005.1
2024-08-28T07:00,54.1,29.1,47,7.1,0,1004.7
2024-08-28T08:00,60.3,28.9,48,6.3,0,1004.1
2024-08-28T09:00,75.7,28,57,5.2,0,1003.7
2024-08-28T10:00,96.9,26.5,72,4.1,0,1003.5
2024-08-28T11:00,122.5,25.2,69,5.9,0,1003.9
2024-08-28T12:00,136,24.7,70,4.1,0,1004.3
2024-08-28T13:00,149.5,21.3,86,8.2,0,1004.7
2024-08-28T14:00,155.5,20.5,87,8.8,0,1004.9
2024-08-28T15:00,158.8,21,82,6.4,0,1004.9
2024-08-28T16:00,157.9,21.9,77,3.5,0,1004.8
2024-08-28T17:00,153.7,21.4,80,0.8,0,1004.8
2024-08-28T18:00,145.8,20.9,82,0.7,0,1004.6
2024-08-28T19:00,137.4,20.4,85,1.6,0,1004.4
2024-08-28T20:00,129.5,19.7,89,1.9,0,1004.2
2024-08-28T21:00,122.9,18.2,94,4.6,0,1004.3
2024-08-28T22:00,120.1,17.6,98,4.6,0,1004.4
2024-08-28T23:00,130.4,18.9,96,6.9,0,1004.6
2024-08-29T00:00,114.6,20.9,89,5.8,0,1004.7
2024-08-29T01:00,110.4,23.2,79,4.3,0,1004.9
2024-08-29T02:00,96.9,24.9,72,1.5,0,1004.7
2024-08-29T03:00,84.5,26.3,66,4.2,0,1004.3
2024-08-29T04:00,79.9,27.6,60,10.8,0,1003.5
2024-08-29T05:00,72.6,28.2,56,13.4,0,1002.9
2024-08-29T06:00,65.9,28.6,55,13,0,1002.2
2024-08-29T07:00,61.2,28.7,55,13.4,0,1001.5
2024-08-29T08:00,58.2,28.5,57,13.4,0,1001.2
2024-08-29T09:00,60.3,28,61,11.5,0,1000.9
2024-08-29T10:00,70.3,26.5,71,7.4,0,1000.7
2024-08-29T11:00,86.4,24.2,79,6.8,0,1000.9
2024-08-29T12:00,91.5,23.6,81,8.1,0,1001.4
2024-08-29T13:00,101.7,23.9,79,10.2,0,1001.9
2024-08-29T14:00,103.1,23.1,83,8.6,0,1001.7
2024-08-29T15:00,102,22.4,88,6.2,0,1001.5
2024-08-29T16:00,103.4,21.6,92,7.4,0,1001.6
2024-08-29T17:00,104.1,21.6,91,4.3,0,1001.4
2024-08-29T18:00,102.4,22.2,88,2.3,0,1001.2
2024-08-29T19:00,99.2,20.7,94,4.6,0,1001.1
2024-08-29T20:00,95.7,20.4,95,5.1,0,1001.1
2024-08-29T21:00,92.4,20.1,95,5.8,0,1001
2024-08-29T22:00,92.2,20,95,7.2,0,1001.6
2024-08-29T23:00,101,21.4,91,8.6,0,1002.1
2024-08-30T00:00,102.7,23.1,86,8,0,1002.5
2024-08-30T01:00,102.4,25.1,79,7,0,1003
2024-08-30T02:00,106.2,26.7,75,5.7,0,1002.9
2024-08-30T03:00,111.8,28.2,70,3.9,0,1002.5
2024-08-30T04:00,115.3,29.6,66,1.5,0,1002
2024-08-30T05:00,114.1,30.7,63,1.5,0,1001.3
2024-08-30T06:00,111.5,31.5,62,1.9,0,1001
2024-08-30T07:00,109,31.8,63,5,0,1000.8
2024-08-30T08:00,106.6,31.7,64,8.5,0,1000.7
2024-08-30T09:00,110.8,31.3,67,7.7,0,1000.7
2024-08-30T10:00,149.9,30,78,5.1,0,1001.3
2024-08-30T11:00,179.7,28.2,82,5.8,0,1001.9
2024-08-30T12:00,181.1,26.2,91,7.2,0,1002.9
2024-08-30T13:00,193.2,26.2,92,7.2,0,1003.2
2024-08-30T14:00,197.9,26,91,4.8,0,1003.7
2024-08-30T15:00,195.6,25.5,91,5.5,0,1004.2
2024-08-30T16:00,185.8,25,93,5.2,0,1004.4
2024-08-30T17:00,167.2,25,93,6.3,0,1004.6
2024-08-30T18:00,144.8,25,89,4.9,0.5,1005
2024-08-30T19:00,124.3,24.7,85,7.6,0.3,1005.6
2024-08-30T20:00,109.7,23.8,82,10.8,0.2,1005.7
2024-08-30T21:00,102.4,23,88,5.5,0.2,1006
2024-08-30T22:00,98,23,90,5.9,1,1006.3
2024-08-30T23:00,102.4,23.1,92,7.2,2.1,1006.5
2024-08-31T00:00,127.6,23.7,91,6.8,3.3,1006.4
2024-08-31T01:00,112,26.2,82,3.4,0,1006.2
2024-08-31T02:00,85,27.5,77,2.6,0,1005.7
2024-08-31T03:00,68,28.2,75,9.5,0,1005.1
2024-08-31T04:00,62.9,29,71,10.4,0,1003.9
2024-08-31T05:00,61.9,29.2,69,16.7,0,1002.9
2024-08-31T06:00,64,28.8,74,18.4,0.5,1001.7
2024-08-31T07:00,68.7,29.4,69,19.8,0.1,1000.7
2024-08-31T08:00,70.3,30,65,20.5,0,999.8
2024-08-31T09:00,73.3,29.5,70,15.9,0.1,999.6
2024-08-31T10:00,75.9,28.2,77,8.9,0.1,999.5
2024-08-31T11:00,78.9,26.9,84,6.1,0,999.4
2024-08-31T12:00,85.9,26.4,85,8.6,0.1,999.7
2024-08-31T13:00,82.7,25.3,65,7.8,0,1000.3
2024-08-31T14:00,79.4,25,68,9.1,0,1000.2
2024-08-31T15:00,77.5,24.6,75,4.8,0,999.9
2024-08-31T16:00,78.2,24,79,3.6,0,999.7
2024-08-31T17:00,79.9,23,85,11.8,0,999.7
2024-08-31T18:00,80.8,22.5,87,13.7,0,999.7
2024-08-31T19:00,74,22.6,86,11.9,0.1,999.5
2024-08-31T20:00,69.8,22.5,86,8,0,999.8
2024-08-31T21:00,68,22,89,6.6,0,999.8
2024-08-31T22:00,65,21.7,90,8,0,1000.6
2024-08-31T23:00,66.6,22.4,88,8.7,0,1001.2
2024-09-01T00:00,55.9,24.2,86,9.6,0,1001.8
2024-09-01T01:00,31.1,26.5,81,11,0,1002.4
2024-09-01T02:00,11.4,29,57,20.4,0,1003
2024-09-01T03:00,9.3,29.6,52,18.2,0,1003.5
2024-09-01T04:00,9.1,30.2,48,19.2,0,1003.3
2024-09-01T05:00,9.3,30.8,43,20.7,0,1003.2
2024-09-01T06:00,9,30,46,19.5,0,1003
2024-09-01T07:00,8.7,29.8,47,16.6,0,1002.9
2024-09-01T08:00,11.1,30,51,11.6,0,1003.2
2024-09-01T09:00,16.7,29.5,59,7.8,0,1003.6
2024-09-01T10:00,24.4,27,65,9,0,1004.3
2024-09-01T11:00,22.9,25.8,51,16.1,0,1005.3
2024-09-01T12:00,25.1,25.1,45,18.8,0,1006.7
2024-09-01T13:00,19.8,24.5,46,16.7,0,1007.6
2024-09-01T14:00,17.4,23.3,48,15.6,0,1008.5
2024-09-01T15:00,16.9,22.3,51,15.3,0,1009
2024-09-01T16:00,16.9,21.4,53,12.3,0,1009.7
2024-09-01T17:00,17.6,20.2,58,7.6,0,1010.3
2024-09-01T18:00,18.3,19.5,62,7.2,0,1010.3
2024-09-01T19:00,18.4,19.1,63,6.8,0,1010.6
2024-09-01T20:00,18.1,18.4,67,7,0,1011
2024-09-01T21:00,18.3,17.5,74,7.4,0,1011.5
2024-09-01T22:00,20.1,17.5,75,5.8,0,1012.2
2024-09-01T23:00,27.9,18.6,73,9,0,1012.7
2024-09-02T00:00,27.8,20.6,68,7.6,0,1013.1
2024-09-02T01:00,19.3,23,53,10.6,0,1013.8
2024-09-02T02:00,12.2,24.1,50,9.6,0,1013.7
2024-09-02T03:00,10.8,25.2,46,7,0,1013.4
2024-09-02T04:00,12.5,26,41,3.1,0,1013
2024-09-02T05:00,15.3,26.5,41,2.9,0,1012.2
2024-09-02T06:00,18.6,26.8,41,5.2,0,1011.1
2024-09-02T07:00,22.2,26.8,41,6.7,0,1010.1
2024-09-02T08:00,26,26.6,43,8.8,0,1009.6
2024-09-02T09:00,30.3,26,48,7.3,0,1009.2
2024-09-02T10:00,51.6,24.2,68,4.4,0,1008.8
2024-09-02T11:00,82.2,21.8,74,8.2,0,1008.9
2024-09-02T12:00,92.7,21.5,73,6.9,0,1009.5
2024-09-02T13:00,102,21.1,64,8.4,0,1010
2024-09-02T14:00,97.8,20.6,63,8.4,0,1009.9
2024-09-02T15:00,93.1,19.8,68,6.9,0,1009.6
2024-09-02T16:00,92.7,19.5,69,7.2,0,1009.1
2024-09-02T17:00,93.6,19.2,70,7.1,0,1008.9
2024-09-02T18:00,92.2,18.8,72,6.1,0,1008.6
2024-09-02T19:00,89.9,18.3,75,5.9,0,1008.4
2024-09-02T20:00,86.8,18,76,6.1,0,1008.3
2024-09-02T21:00,85,17.8,79,6.7,0,1008.4
2024-09-02T22:00,86.1,18.8,69,3.9,0,1008.4
2024-09-02T23:00,95.9,19.1,72,2.3,0,1008.7
2024-09-03T00:00,77.1,20.2,70,1.5,0,1008.9
2024-09-03T01:00,68.5,22.3,69,3.6,0,1009.3
2024-09-03T02:00,55.6,23.7,65,7.4,0,1008.9
2024-09-03T03:00,50.1,24.9,64,12,0,1008.1
2024-09-03T04:00,48.1,25.7,63,14.7,0,1007.1
2024-09-03T05:00,46.1,26.5,59,16.3,0,1006.3
2024-09-03T06:00,42.7,26.5,60,16.7,0,1005.2
2024-09-03T07:00,43.8,26.8,57,17.1,0,1004.4
2024-09-03T08:00,44.7,26.7,57,18,0,1003.9
2024-09-03T09:00,48.1,26,63,14.8,0,1003.3
2024-09-03T10:00,53.1,25,66,14.8,0,1003
2024-09-03T11:00,60.1,24,67,11.3,0,1003.1
2024-09-03T12:00,56.3,22.9,70,5.8,0,1003.2
2024-09-03T13:00,64.5,22.5,63,6.6,0,1004
2024-09-03T14:00,74.7,21.8,68,6.4,0,1003.9
2024-09-03T15:00,81.5,21.1,74,6.3,0,1003.2
2024-09-03T16:00,79.9,20.6,79,5.9,0,1003
2024-09-03T17:00,73.1,20.4,81,6.1,0,1002.9
2024-09-03T18:00,67.1,20.3,82,5.2,0,1002.5
2024-09-03T19:00,63.1,20.2,82,6.5,0,1001.6
2024-09-03T20:00,59.1,19.8,84,6.9,0,1001.3
2024-09-03T21:00,56.3,19.8,83,7,0,1000.5
2024-09-03T22:00,55.5,19.2,88,5.4,0,1000.5
2024-09-03T23:00,60.1,20.5,82,6.1,0,1000.6
2024-09-04T00:00,68.7,21.6,78,4.7,0,1000.1
2024-09-04T01:00,59.6,23,75,3.1,0,1000.4
2024-09-04T02:00,55.5,23.6,72,2.3,0,1000.1
2024-09-04T03:00,56.2,23.7,73,2.1,0,999.7
2024-09-04T04:00,59.4,24.7,69,2.5,0,998.9
2024-09-04T05:00,61.9,24.6,70,1.4,0.1,998.2
2024-09-04T06:00,65,25,70,1.3,0,997.9
2024-09-04T07:00,70.3,24.8,73,5.8,0,997.5
2024-09-04T08:00,73.1,24.4,76,8.4,0.6,997.8
2024-09-04T09:00,82.9,23.3,87,8.9,2.2,998.2
2024-09-04T10:00,94.5,23,90,8.7,1.1,998.3
2024-09-04T11:00,113.2,22.8,92,8.6,0,998.7
2024-09-04T12:00,148.1,22.7,93,8,0,999.9
2024-09-04T13:00,149.5,22,91,9,0.4,1001.3
2024-09-04T14:00,147.1,21.9,91,7.5,0.1,1001.5
2024-09-04T15:00,137.4,22,91,7.9,0,1001.6
2024-09-04T16:00,124.3,21.8,92,7.4,0,1001.8
2024-09-04T17:00,108.3,21.6,93,8.1,0,1001.7
2024-09-04T18:00,84.1,21.9,92,10.4,0,1002.2
2024-09-04T19:00,43.5,22.9,77,21.3,0,1002.8
2024-09-04T20:00,19.6,22.9,72,19,0,1003.5
2024-09-04T21:00,14.4,22.8,71,17.7,0,1004.2
2024-09-04T22:00,14.4,22.7,70,17.4,0,1005.6
2024-09-04T23:00,17.1,22.6,69,15.6,0,1006.8
2024-09-05T00:00,19.9,23.4,68,15.1,0,1007.5
2024-09-05T01:00,18.7,24.7,62,18.9,0,1008.8
2024-09-05T02:00,14.3,25.5,57,18.5,0,1009.2
2024-09-05T03:00,12.5,26.5,53,18,0,1009.1
2024-09-05T04:00,11.7,27.4,43,14.9,0,1008.8
2024-09-05T05:00,10.9,28,41,11.5,0,1008.4
2024-09-05T06:00,10.7,28.4,40,7.6,0,1008.1
2024-09-05T07:00,11,28.5,40,7.8,0,1007.9
2024-09-05T08:00,11.9,28.1,40,8.3,0,1007.9
2024-09-05T09:00,18.6,27.2,49,6.6,0,1007.8
2024-09-05T10:00,47,25,54,6.9,0,1007.9
2024-09-05T11:00,79.2,25.4,45,4,0,1008.2
2024-09-05T12:00,101.3,21.6,64,5.5,0,1008.9
2024-09-05T13:00,109.4,20,76,7.2,0,1009.6
2024-09-05T14:00,105,19.2,80,7.2,0,1009.7
2024-09-05T15:00,90.3,18.6,85,5.7,0,1009.6
2024-09-05T16:00,80.6,20,79,2.1,0,1009.8
2024-09-05T17:00,72.9,19.4,82,4.7,0,1010.2
2024-09-05T18:00,66.8,20.2,77,2.5,0,1010.3
2024-09-05T19:00,63.3,18,87,6.4,0,1010.1
2024-09-05T20:00,61,17.5,86,8,0,1010.3
2024-09-05T21:00,60.1,18.1,80,8,0,1010.3
2024-09-05T22:00,61,17.5,84,6.5,0,1010.7
2024-09-05T23:00,71.9,18.5,80,10,0,1011
2024-09-06T00:00,59.5,19.6,77,9.4,0,1011.2
2024-09-06T01:00,49.4,22.5,69,10,0,1011.9
2024-09-06T02:00,47,23.8,66,8.2,0,1011.5
2024-09-06T03:00,47.5,25.1,62,5.9,0,1010.8
2024-09-06T04:00,48.2,26.3,56,2.6,0,1010.5
2024-09-06T05:00,48.1,27.1,53,1.8,0,1009.8
2024-09-06T06:00,45.8,27.9,49,6.1,0,1009.4
2024-09-06T07:00,45.6,28,47,8.4,0,1008.7
2024-09-06T08:00,45.2,27.9,47,9.2,0,1008.3
2024-09-06T09:00,51.7,27.3,53,7.3,0,1008
2024-09-06T10:00,73.8,25.6,74,4.6,0,1007.5
2024-09-06T11:00,102,25.6,61,4,0,1007.8
2024-09-06T12:00,128.5,24.9,64,3.1,0,1008.3
2024-09-06T13:00,139.2,22.9,77,6.8,0,1008.8
2024-09-06T14:00,140.2,22.4,78,6.1,0,1008.7
2024-09-06T15:00,134.6,22.8,74,5.5,0,1008.6
2024-09-06T16:00,139.7,22.7,72,7.6,0,1008.6
2024-09-06T17:00,140.6,22.5,72,5.6,0,1008.2
2024-09-06T18:00,133.2,22,76,4.6,0.4,1008.5
2024-09-06T19:00,122.9,21.2,83,1.8,0.6,1008.9
2024-09-06T20:00,119.7,20.9,86,4.7,0.4,1008.8
2024-09-06T21:00,114.6,20.5,90,8.6,1.7,1009.2
2024-09-06T22:00,106.4,20.4,92,8.2,1.1,1009.4
2024-09-06T23:00,100.1,20.4,92,6.6,0.3,1010
2024-09-07T00:00,66.1,20.5,92,4.9,1,1010.3
2024-09-07T01:00,47.8,19.6,89,10.7,0.6,1011.8
2024-09-07T02:00,37.8,19.6,89,9.9,0.9,1011.7
2024-09-07T03:00,30,19.8,88,10.4,1.3,1011.8
2024-09-07T04:00,27.3,19.8,89,10,1.4,1011.6
2024-09-07T05:00,28.1,20.5,85,9.2,0.3,1011.1
2024-09-07T06:00,29.6,21.2,82,7.6,0.1,1010.4
2024-09-07T07:00,33.5,22.5,77,6.2,0,1009.8
2024-09-07T08:00,38.1,22.8,75,5.2,0,1009.6
2024-09-07T09:00,43.4,22.8,73,4,0,1009.7
2024-09-07T10:00,53,22.2,78,3,0,1009.7
2024-09-07T11:00,84.5,20.5,87,5.7,0,1010
2024-09-07T12:00,111.5,20,88,5.2,0,1010.5
2024-09-07T13:00,132.7,19.1,94,5.1,0,1011.4
2024-09-07T14:00,148.1,19.2,92,4,0,1011.4
2024-09-07T15:00,156.5,18.6,95,3.9,0,1011.3
2024-09-07T16:00,157.9,18,97,5.1,0,1011.2
2024-09-07T17:00,150.4,18.1,97,4,0,1010.9
2024-09-07T18:00,124.8,19,92,4.7,0,1010.6
2024-09-07T19:00,117.6,18.9,92,3.2,0,1010.4
2024-09-07T20:00,112.2,18.3,95,3.3,0,1010.3
2024-09-07T21:00,97.3,18,96,3.7,0,1010.3
2024-09-07T22:00,92.9,18.1,96,5.1,0,1010.2
2024-09-07T23:00,91.3,18.9,93,6.5,0,1010.3
2024-09-08T00:00,78.5,20,88,5.4,0,1010.5
2024-09-08T01:00,76.4,20.6,87,6.4,0,1010.8
2024-09-08T02:00,78.7,22.1,80,6.4,0,1010.6
2024-09-08T03:00,80.6,23,76,5.9,0,1010.1
2024-09-08T04:00,83.1,24.8,68,3.6,0,1009.2
2024-09-08T05:00,89.6,25.5,67,6.8,0,1008.6
2024-09-08T06:00,91.3,26,66,12.8,0,1007.9
2024-09-08T07:00,93.6,26,65,11.5,0,1007.2
2024-09-08T08:00,95.5,25.8,66,10,0,1006.7
2024-09-08T09:00,103.4,25.3,69,8.7,0,1006.4
2024-09-08T10:00,122,24.6,76,4.6,0,1006.1
2024-09-08T11:00,130.9,23.8,86,4.3,0,1006
2024-09-08T12:00,155.5,24.2,78,0.7,0,1006.7
2024-09-08T13:00,156.9,22.5,85,2.2,0,1007.8
2024-09-08T14:00,155.1,22.2,87,1.8,0,1007.5
2024-09-08T15:00,152.7,22.1,92,1.3,0,1007
2024-09-08T16:00,148.5,22.1,89,1.1,0,1006.6
2024-09-08T17:00,143,22,89,0.8,0,1006.4
2024-09-08T18:00,137.4,21.9,88,3.3,0,1005.7
2024-09-08T19:00,131.3,21.4,93,2.5,0,1005.3
2024-09-08T20:00,122.5,21,96,3.1,0,1004.8
2024-09-08T21:00,116.6,20.9,96,2.1,0,1004.6
2024-09-08T22:00,117.1,21.1,95,2.4,0,1004.7
2024-09-08T23:00,129.9,21.4,94,6.9,0.2,1005.3
2024-09-09T00:00,97.6,21.5,94,4.1,0.1,1004.9
2024-09-09T01:00,89.4,22.6,90,3.1,0,1005.2
2024-09-09T02:00,85.7,23.6,86,2.5,0,1005.2
2024-09-09T03:00,80.8,24.7,80,2.1,0,1005
2024-09-09T04:00,79.6,24.9,80,2.3,0,1004.6
2024-09-09T05:00,78.7,24.9,80,2.4,2.5,1004.2
2024-09-09T06:00,75.9,24.5,83,1.8,0.5,1003.8
2024-09-09T07:00,76.4,26,79,3,0.1,1003.4
2024-09-09T08:00,73.8,26.4,76,5.4,0,1003.1
2024-09-09T09:00,75,25.7,79,6.6,0.3,1003.5
2024-09-09T10:00,82.9,24.6,89,5.7,0.9,1003.2
2024-09-09T11:00,85.7,24.2,91,5.8,0.1,1003.8
